year,UnitID,cipcode,graduates_cnt
2013,110556,38,31
2013,110565,38,60
2013,110574,38,7
2013,110583,38,59
2013,110592,38,19
2013,110608,38,55
2013,110617,38,25
2013,110635,38,135
2013,110644,38,70
2013,110653,38,36
2013,110662,38,180
2013,110671,38,92
2013,110680,38,54
2013,110705,38,154
2013,110714,38,79
2013,111948,38,12
2013,112075,38,0
2013,112260,38,7
2013,113698,38,2
2013,114813,38,1
2013,115409,38,0
2013,115728,38,1
2013,115755,38,21
2013,116846,38,3
2013,117140,38,3
2013,117627,38,10
2013,117946,38,14
2013,118888,38,1
2013,119173,38,3
2013,120184,38,2
2013,120254,38,12
2013,120865,38,3
2013,120883,38,10
2013,121150,38,28
2013,121257,38,12
2013,121309,38,6
2013,121345,38,13
2013,121691,38,14
2013,122250,38,4
2013,122409,38,38
2013,122436,38,22
2013,122597,38,75
2013,122612,38,18
2013,122755,38,21
2013,122931,38,23
2013,123165,38,8
2013,123457,38,2
2013,123554,38,13
2013,123572,38,10
2013,123651,38,27
2013,123961,38,70
2013,125727,38,21
2013,125763,38,17
2013,126562,38,15
2013,126580,38,18
2013,126614,38,86
2013,126678,38,34
2013,126818,38,20
2013,127060,38,8
2013,127185,38,11
2013,127565,38,10
2013,127653,38,6
2013,127714,38,14
2013,127741,38,8
2013,127918,38,13
2013,128328,38,6
2013,128498,38,7
2013,128744,38,2
2013,128771,38,3
2013,128902,38,18
2013,129020,38,13
2013,129242,38,8
2013,129525,38,2
2013,129534,38,9
2013,130226,38,0
2013,130253,38,10
2013,130314,38,0
2013,130493,38,2
2013,130590,38,18
2013,130697,38,35
2013,130794,38,43
2013,130943,38,18
2013,131098,38,0
2013,131159,38,33
2013,131283,38,34
2013,131450,38,0
2013,131469,38,42
2013,131496,38,36
2013,131520,38,3
2013,131876,38,0
2013,132471,38,6
2013,132602,38,4
2013,132903,38,40
2013,133492,38,16
2013,133526,38,1
2013,133650,38,11
2013,133669,38,21
2013,133711,38,10
2013,133951,38,64
2013,133979,38,2
2013,134079,38,16
2013,134097,38,95
2013,134130,38,84
2013,134945,38,2
2013,135726,38,35
2013,136172,38,24
2013,136215,38,2
2013,136330,38,4
2013,136950,38,17
2013,137032,38,25
2013,137272,38,10
2013,137351,38,61
2013,137476,38,2
2013,137546,38,19
2013,137847,38,10
2013,137953,38,15
2013,138354,38,11
2013,138600,38,4
2013,138947,38,0
2013,139144,38,8
2013,139153,38,52
2013,139205,38,2
2013,139311,38,4
2013,139393,38,13
2013,139658,38,56
2013,139861,38,1
2013,139931,38,10
2013,139940,38,56
2013,139959,38,48
2013,140164,38,3
2013,140234,38,2
2013,140447,38,11
2013,140553,38,22
2013,140696,38,0
2013,140720,38,1
2013,140818,38,1
2013,140872,38,2
2013,140988,38,4
2013,141060,38,6
2013,141185,38,0
2013,141237,38,13
2013,141264,38,16
2013,141325,38,2
2013,141334,38,11
2013,141486,38,4
2013,141565,38,5
2013,141574,38,25
2013,142115,38,23
2013,142276,38,4
2013,142285,38,14
2013,142294,38,4
2013,142461,38,9
2013,143084,38,10
2013,143118,38,2
2013,143358,38,11
2013,144050,38,49
2013,144351,38,2
2013,144740,38,33
2013,144892,38,8
2013,144962,38,16
2013,144971,38,2
2013,145372,38,3
2013,145497,38,35
2013,145600,38,17
2013,145619,38,2
2013,145637,38,27
2013,145646,38,12
2013,145691,38,1
2013,145813,38,12
2013,146427,38,9
2013,146481,38,14
2013,146612,38,8
2013,146667,38,2
2013,146719,38,49
2013,147013,38,5
2013,147244,38,1
2013,147341,38,1
2013,147660,38,9
2013,147679,38,2
2013,147703,38,9
2013,147767,38,39
2013,147776,38,18
2013,147828,38,17
2013,148016,38,5
2013,148131,38,0
2013,148405,38,3
2013,148487,38,7
2013,148496,38,4
2013,148627,38,3
2013,148654,38,6
2013,149222,38,9
2013,149231,38,16
2013,149505,38,1
2013,149514,38,1
2013,149772,38,12
2013,149781,38,28
2013,150066,38,10
2013,150136,38,12
2013,150145,38,3
2013,150163,38,6
2013,150172,38,1
2013,150400,38,14
2013,150455,38,7
2013,150534,38,3
2013,150604,38,5
2013,150668,38,12
2013,150756,38,12
2013,150941,38,3
2013,151102,38,5
2013,151111,38,36
2013,151263,38,4
2013,151306,38,8
2013,151324,38,4
2013,151342,38,4
2013,151351,38,83
2013,151379,38,6
2013,151777,38,3
2013,151786,38,10
2013,151801,38,0
2013,151810,38,8
2013,152080,38,38
2013,152099,38,8
2013,152248,38,6
2013,152336,38,1
2013,152363,38,0
2013,152390,38,3
2013,152530,38,2
2013,152600,38,1
2013,152673,38,21
2013,153001,38,3
2013,153108,38,10
2013,153126,38,4
2013,153144,38,13
2013,153162,38,13
2013,153241,38,10
2013,153250,38,1
2013,153269,38,5
2013,153278,38,14
2013,153366,38,2
2013,153375,38,2
2013,153384,38,19
2013,153603,38,16
2013,153621,38,0
2013,153658,38,42
2013,153825,38,12
2013,153834,38,16
2013,154004,38,6
2013,154013,38,3
2013,154095,38,20
2013,154101,38,6
2013,154235,38,7
2013,154350,38,10
2013,154527,38,9
2013,154688,38,0
2013,154712,38,24
2013,154721,38,1
2013,154749,38,0
2013,155061,38,2
2013,155089,38,6
2013,155317,38,39
2013,155335,38,1
2013,155399,38,12
2013,155414,38,1
2013,155511,38,0
2013,155520,38,0
2013,155627,38,5
2013,155900,38,3
2013,155937,38,12
2013,155973,38,9
2013,156082,38,0
2013,156125,38,7
2013,156213,38,4
2013,156286,38,1
2013,156295,38,4
2013,156408,38,15
2013,156541,38,0
2013,156620,38,8
2013,156745,38,10
2013,157030,38,12
2013,157076,38,1
2013,157085,38,20
2013,157289,38,20
2013,157359,38,6
2013,157386,38,13
2013,157401,38,3
2013,157447,38,11
2013,157535,38,3
2013,157809,38,0
2013,157818,38,12
2013,157863,38,0
2013,157951,38,16
2013,158477,38,9
2013,159391,38,31
2013,159568,38,5
2013,159656,38,21
2013,159939,38,11
2013,159948,38,112
2013,160658,38,1
2013,160755,38,65
2013,160904,38,2
2013,160977,38,13
2013,161004,38,17
2013,161086,38,23
2013,161226,38,4
2013,161253,38,12
2013,161518,38,1
2013,161554,38,18
2013,162210,38,1
2013,162584,38,5
2013,162654,38,17
2013,162760,38,6
2013,162928,38,17
2013,163046,38,10
2013,163268,38,14
2013,163286,38,58
2013,163453,38,4
2013,163462,38,11
2013,163578,38,3
2013,163851,38,11
2013,163912,38,15
2013,164076,38,28
2013,164216,38,3
2013,164270,38,8
2013,164447,38,0
2013,164465,38,23
2013,164492,38,0
2013,164562,38,3
2013,164739,38,0
2013,164924,38,107
2013,164988,38,32
2013,165015,38,29
2013,165024,38,11
2013,165334,38,9
2013,165529,38,1
2013,165644,38,10
2013,165671,38,1
2013,165936,38,22
2013,166018,38,7
2013,166027,38,33
2013,166045,38,0
2013,166054,38,8
2013,166124,38,30
2013,166513,38,27
2013,166629,38,44
2013,166638,38,33
2013,166683,38,2
2013,166850,38,4
2013,166939,38,28
2013,167288,38,3
2013,167358,38,23
2013,167394,38,0
2013,167783,38,6
2013,167792,38,3
2013,167835,38,26
2013,167987,38,11
2013,167996,38,5
2013,168005,38,27
2013,168148,38,42
2013,168218,38,15
2013,168254,38,2
2013,168281,38,17
2013,168342,38,32
2013,168528,38,3
2013,168546,38,11
2013,168591,38,11
2013,168740,38,8
2013,168786,38,2
2013,169080,38,24
2013,169248,38,31
2013,169363,38,4
2013,169716,38,6
2013,169798,38,13
2013,170082,38,20
2013,170301,38,20
2013,170532,38,17
2013,170806,38,8
2013,170842,38,2
2013,170976,38,40
2013,171100,38,19
2013,171137,38,8
2013,171146,38,6
2013,171456,38,7
2013,171571,38,16
2013,172033,38,9
2013,172264,38,2
2013,172334,38,3
2013,172644,38,7
2013,172699,38,36
2013,173045,38,9
2013,173124,38,6
2013,173142,38,1
2013,173160,38,13
2013,173258,38,17
2013,173300,38,16
2013,173647,38,21
2013,173665,38,19
2013,173902,38,30
2013,173920,38,1
2013,174020,38,2
2013,174066,38,36
2013,174233,38,28
2013,174251,38,8
2013,174358,38,4
2013,174747,38,5
2013,174783,38,8
2013,174792,38,9
2013,174817,38,20
2013,174844,38,26
2013,174899,38,3
2013,174914,38,124
2013,175005,38,3
2013,175078,38,1
2013,175421,38,6
2013,175980,38,9
2013,176017,38,12
2013,176053,38,15
2013,176080,38,10
2013,176372,38,12
2013,176628,38,0
2013,176664,38,25
2013,176947,38,3
2013,176965,38,3
2013,177065,38,3
2013,177083,38,24
2013,177144,38,1
2013,177214,38,6
2013,177339,38,23
2013,177418,38,2
2013,177816,38,10
2013,177968,38,17
2013,178059,38,1
2013,178244,38,2
2013,178387,38,1
2013,178396,38,25
2013,178402,38,11
2013,178411,38,2
2013,178420,38,6
2013,178615,38,21
2013,178624,38,3
2013,178697,38,4
2013,179043,38,16
2013,179159,38,17
2013,179326,38,5
2013,179557,38,8
2013,179566,38,25
2013,179867,38,20
2013,179894,38,6
2013,179946,38,17
2013,179955,38,8
2013,180106,38,3
2013,180258,38,1
2013,180461,38,9
2013,180489,38,6
2013,180595,38,2
2013,180814,38,6
2013,181002,38,13
2013,181020,38,2
2013,181127,38,4
2013,181215,38,3
2013,181330,38,3
2013,181376,38,1
2013,181394,38,13
2013,181446,38,5
2013,181464,38,10
2013,181853,38,0
2013,182281,38,17
2013,182290,38,12
2013,182634,38,0
2013,182670,38,36
2013,182980,38,3
2013,183044,38,24
2013,183080,38,1
2013,183239,38,3
2013,183822,38,1
2013,184348,38,15
2013,184612,38,3
2013,184694,38,0
2013,184773,38,1
2013,184782,38,9
2013,185129,38,0
2013,185262,38,0
2013,185590,38,13
2013,186131,38,44
2013,186283,38,0
2013,186371,38,9
2013,186380,38,72
2013,186399,38,4
2013,186432,38,1
2013,186584,38,10
2013,186618,38,1
2013,186876,38,4
2013,187134,38,6
2013,187444,38,16
2013,187648,38,5
2013,187985,38,52
2013,188030,38,6
2013,188429,38,3
2013,188641,38,1
2013,189097,38,17
2013,189705,38,5
2013,190099,38,43
2013,190150,38,102
2013,190415,38,33
2013,190512,38,15
2013,190549,38,43
2013,190558,38,8
2013,190567,38,11
2013,190594,38,33
2013,190600,38,5
2013,190637,38,6
2013,190664,38,35
2013,190716,38,2
2013,190725,38,0
2013,190770,38,0
2013,190983,38,2
2013,191241,38,65
2013,191515,38,25
2013,191533,38,5
2013,191630,38,19
2013,191649,38,14
2013,191676,38,6
2013,191931,38,4
2013,191968,38,15
2013,192040,38,41
2013,192323,38,9
2013,192439,38,1
2013,192448,38,2
2013,192703,38,5
2013,192749,38,3
2013,192819,38,6
2013,192864,38,6
2013,193292,38,7
2013,193399,38,0
2013,193584,38,8
2013,193645,38,1
2013,193654,38,8
2013,193900,38,78
2013,193973,38,6
2013,194161,38,6
2013,194310,38,2
2013,194824,38,2
2013,194958,38,9
2013,195003,38,2
2013,195030,38,20
2013,195164,38,2
2013,195173,38,4
2013,195216,38,18
2013,195234,38,1
2013,195243,38,0
2013,195474,38,5
2013,195526,38,19
2013,195544,38,7
2013,195720,38,2
2013,195809,38,24
2013,196060,38,22
2013,196079,38,21
2013,196088,38,23
2013,196097,38,38
2013,196121,38,7
2013,196130,38,8
2013,196149,38,4
2013,196158,38,12
2013,196167,38,18
2013,196176,38,22
2013,196185,38,7
2013,196194,38,12
2013,196200,38,6
2013,196219,38,12
2013,196237,38,7
2013,196246,38,9
2013,196413,38,23
2013,196866,38,6
2013,197133,38,22
2013,197197,38,4
2013,197230,38,1
2013,197708,38,4
2013,197869,38,26
2013,197911,38,3
2013,198066,38,0
2013,198136,38,9
2013,198215,38,3
2013,198303,38,1
2013,198385,38,19
2013,198419,38,26
2013,198464,38,8
2013,198516,38,22
2013,198561,38,27
2013,198598,38,2
2013,198613,38,13
2013,198695,38,12
2013,198808,38,2
2013,198835,38,6
2013,198862,38,5
2013,198899,38,3
2013,198950,38,9
2013,198969,38,1
2013,199032,38,9
2013,199069,38,16
2013,199111,38,17
2013,199120,38,108
2013,199139,38,38
2013,199148,38,27
2013,199193,38,29
2013,199209,38,8
2013,199218,38,20
2013,199281,38,6
2013,199306,38,8
2013,199412,38,0
2013,199582,38,3
2013,199607,38,9
2013,199643,38,13
2013,199698,38,0
2013,199759,38,61
2013,199847,38,41
2013,199865,38,7
2013,199962,38,2
2013,200004,38,14
2013,200156,38,1
2013,200217,38,2
2013,200280,38,4
2013,200332,38,7
2013,200800,38,15
2013,201104,38,12
2013,201195,38,9
2013,201371,38,3
2013,201441,38,12
2013,201548,38,5
2013,201645,38,19
2013,201654,38,1
2013,201885,38,18
2013,202134,38,18
2013,202480,38,23
2013,202514,38,0
2013,202523,38,30
2013,202763,38,1
2013,203085,38,2
2013,203128,38,9
2013,203368,38,21
2013,203517,38,6
2013,203535,38,21
2013,203757,38,4
2013,203775,38,4
2013,204024,38,22
2013,204185,38,4
2013,204194,38,9
2013,204200,38,4
2013,204264,38,0
2013,204501,38,38
2013,204617,38,1
2013,204635,38,5
2013,204796,38,46
2013,204857,38,25
2013,204909,38,8
2013,204936,38,3
2013,205443,38,1
2013,205957,38,29
2013,206084,38,23
2013,206330,38,0
2013,206349,38,0
2013,206437,38,5
2013,206507,38,2
2013,206525,38,10
2013,206589,38,20
2013,206604,38,5
2013,206622,38,14
2013,206695,38,19
2013,206835,38,6
2013,206862,38,0
2013,206941,38,10
2013,207388,38,6
2013,207403,38,2
2013,207458,38,8
2013,207500,38,28
2013,207582,38,0
2013,207689,38,0
2013,207856,38,5
2013,207971,38,10
2013,208646,38,9
2013,208822,38,9
2013,209056,38,19
2013,209065,38,7
2013,209108,38,1
2013,209241,38,10
2013,209542,38,11
2013,209551,38,67
2013,209612,38,7
2013,209807,38,41
2013,209825,38,12
2013,209922,38,19
2013,210401,38,13
2013,210429,38,1
2013,210492,38,4
2013,210571,38,4
2013,210669,38,3
2013,210739,38,1
2013,210775,38,1
2013,211088,38,3
2013,211158,38,8
2013,211273,38,9
2013,211291,38,15
2013,211352,38,3
2013,211361,38,3
2013,211431,38,2
2013,211440,38,24
2013,211644,38,8
2013,212009,38,18
2013,212054,38,2
2013,212106,38,11
2013,212115,38,8
2013,212133,38,12
2013,212160,38,1
2013,212197,38,13
2013,212577,38,24
2013,212601,38,4
2013,212656,38,3
2013,212674,38,37
2013,212771,38,1
2013,212805,38,32
2013,212832,38,2
2013,212911,38,22
2013,212984,38,0
2013,213020,38,20
2013,213251,38,1
2013,213321,38,3
2013,213349,38,7
2013,213358,38,1
2013,213367,38,8
2013,213385,38,10
2013,213507,38,6
2013,213543,38,6
2013,213598,38,5
2013,213613,38,2
2013,213668,38,13
2013,213783,38,4
2013,213826,38,4
2013,213987,38,4
2013,213996,38,5
2013,214041,38,13
2013,214069,38,2
2013,214157,38,12
2013,214175,38,17
2013,214777,38,66
2013,215062,38,127
2013,215114,38,206
2013,215293,38,79
2013,215691,38,0
2013,215743,38,7
2013,215770,38,8
2013,215798,38,3
2013,215929,38,39
2013,215947,38,2
2013,216038,38,12
2013,216047,38,9
2013,216278,38,9
2013,216287,38,21
2013,216339,38,48
2013,216357,38,6
2013,216524,38,9
2013,216542,38,1
2013,216597,38,23
2013,216667,38,10
2013,216764,38,16
2013,216807,38,4
2013,216931,38,1
2013,217013,38,2
2013,217059,38,4
2013,217156,38,49
2013,217402,38,14
2013,217420,38,10
2013,217484,38,7
2013,217518,38,3
2013,217536,38,11
2013,217624,38,8
2013,217633,38,12
2013,217688,38,23
2013,217721,38,0
2013,217776,38,10
2013,217819,38,29
2013,217873,38,1
2013,217882,38,24
2013,217891,38,0
2013,217934,38,2
2013,217961,38,6
2013,217998,38,3
2013,218070,38,23
2013,218414,38,5
2013,218539,38,8
2013,218663,38,35
2013,218724,38,5
2013,218964,38,5
2013,218973,38,8
2013,219000,38,15
2013,219091,38,3
2013,219198,38,0
2013,219383,38,9
2013,219471,38,7
2013,219578,38,0
2013,219602,38,4
2013,219709,38,26
2013,219718,38,2
2013,219790,38,1
2013,219806,38,15
2013,219833,38,3
2013,219976,38,1
2013,220075,38,8
2013,220215,38,3
2013,220473,38,1
2013,220598,38,0
2013,220613,38,9
2013,220631,38,1
2013,220701,38,0
2013,220710,38,9
2013,220862,38,21
2013,220978,38,16
2013,221351,38,14
2013,221519,38,7
2013,221661,38,7
2013,221740,38,8
2013,221759,38,38
2013,221768,38,0
2013,221892,38,4
2013,221971,38,12
2013,221999,38,56
2013,222983,38,10
2013,223232,38,44
2013,224147,38,2
2013,224226,38,3
2013,224323,38,18
2013,224527,38,2
2013,225247,38,4
2013,225399,38,26
2013,225432,38,9
2013,225511,38,21
2013,225548,38,0
2013,225627,38,12
2013,225885,38,1
2013,226471,38,3
2013,226587,38,4
2013,227216,38,29
2013,227331,38,4
2013,227368,38,17
2013,227429,38,0
2013,227757,38,23
2013,227845,38,11
2013,227863,38,13
2013,227881,38,5
2013,228042,38,2
2013,228149,38,9
2013,228246,38,27
2013,228343,38,7
2013,228431,38,5
2013,228459,38,19
2013,228468,38,2
2013,228723,38,23
2013,228769,38,10
2013,228778,38,76
2013,228796,38,14
2013,228875,38,24
2013,228884,38,2
2013,228981,38,2
2013,229027,38,16
2013,229115,38,13
2013,229160,38,3
2013,229267,38,21
2013,229780,38,42
2013,229887,38,2
2013,230038,38,27
2013,230603,38,1
2013,230728,38,17
2013,230737,38,12
2013,230764,38,26
2013,230782,38,3
2013,230807,38,4
2013,230816,38,7
2013,230834,38,3
2013,230898,38,3
2013,230931,38,1
2013,230940,38,0
2013,230959,38,26
2013,231059,38,22
2013,231174,38,29
2013,231420,38,0
2013,231554,38,3
2013,231581,38,5
2013,231624,38,58
2013,231651,38,26
2013,231712,38,24
2013,232025,38,11
2013,232043,38,2
2013,232089,38,2
2013,232186,38,21
2013,232256,38,11
2013,232265,38,1
2013,232308,38,0
2013,232423,38,43
2013,232557,38,1067
2013,232609,38,2
2013,232672,38,6
2013,232681,38,20
2013,232706,38,2
2013,232982,38,18
2013,233277,38,8
2013,233295,38,15
2013,233301,38,6
2013,233374,38,13
2013,233426,38,14
2013,233541,38,0
2013,233611,38,1
2013,233718,38,4
2013,233912,38,0
2013,233921,38,36
2013,234030,38,48
2013,234076,38,119
2013,234137,38,1
2013,234164,38,2
2013,234173,38,6
2013,234207,38,23
2013,234827,38,14
2013,235097,38,15
2013,235316,38,40
2013,236133,38,2
2013,236230,38,14
2013,236328,38,32
2013,236452,38,1
2013,236577,38,12
2013,236595,38,23
2013,236896,38,7
2013,236939,38,27
2013,236948,38,109
2013,237011,38,20
2013,237057,38,23
2013,237066,38,31
2013,237118,38,1
2013,237181,38,4
2013,237358,38,0
2013,237969,38,5
2013,238032,38,15
2013,238078,38,3
2013,238193,38,4
2013,238333,38,9
2013,238430,38,9
2013,238458,38,7
2013,238476,38,9
2013,238616,38,1
2013,238661,38,2
2013,238980,38,0
2013,239017,38,14
2013,239080,38,2
2013,239105,38,24
2013,239390,38,0
2013,239512,38,0
2013,239628,38,8
2013,239716,38,12
2013,240107,38,1
2013,240268,38,10
2013,240277,38,6
2013,240329,38,11
2013,240338,38,2
2013,240365,38,14
2013,240374,38,1
2013,240444,38,92
2013,240453,38,28
2013,240480,38,20
2013,240727,38,9
2013,240754,38,1
2013,241191,38,0
2013,241225,38,4
2013,241410,38,7
2013,242653,38,8
2013,242680,38,1
2013,242699,38,0
2013,243197,38,4
2013,243221,38,3
2013,243744,38,17
2013,243780,38,16
2013,377555,38,84
2013,407009,38,5
2013,433660,38,10
2013,434414,38,20
2013,443049,38,25
2013,443340,38,14
2013,446048,38,28
2013,446233,38,10
2013,449339,38,39
2013,449870,38,1
2013,461759,38,1
2013,479956,38,0
2013,480134,38,0
2013,483018,38,0
2013,100690,39,19
2013,100937,39,0
2013,101189,39,6
2013,101435,39,5
2013,101453,39,8
2013,101693,39,12
2013,101912,39,30
2013,102049,39,4
2013,102261,39,22
2013,102580,39,2
2013,103787,39,4
2013,104717,39,3
2013,105367,39,1
2013,105899,39,30
2013,106306,39,1
2013,106713,39,34
2013,107044,39,45
2013,107141,39,7
2013,107512,39,31
2013,107877,39,12
2013,109785,39,56
2013,110060,39,49
2013,110097,39,79
2013,110361,39,13
2013,110918,39,2
2013,112075,39,10
2013,112084,39,13
2013,114813,39,21
2013,115728,39,0
2013,117104,39,66
2013,117575,39,6
2013,117751,39,78
2013,117946,39,11
2013,120537,39,37
2013,120865,39,6
2013,121257,39,0
2013,121309,39,17
2013,122612,39,5
2013,122728,39,60
2013,123280,39,6
2013,123457,39,29
2013,123651,39,16
2013,124487,39,23
2013,126076,39,20
2013,126669,39,30
2013,127714,39,69
2013,128425,39,8
2013,129525,39,0
2013,132408,39,78
2013,132471,39,1
2013,132879,39,46
2013,133085,39,8
2013,133809,39,2
2013,133979,39,0
2013,134510,39,7
2013,135364,39,87
2013,135610,39,8
2013,136330,39,48
2013,137476,39,2
2013,137564,39,109
2013,137777,39,6
2013,137962,39,24
2013,138275,39,22
2013,138868,39,67
2013,139205,39,0
2013,139287,39,15
2013,139393,39,4
2013,139630,39,16
2013,140872,39,1
2013,140988,39,1
2013,141185,39,50
2013,141237,39,10
2013,142090,39,24
2013,142461,39,3
2013,144050,39,12
2013,144351,39,10
2013,144962,39,4
2013,145372,39,7
2013,145619,39,0
2013,146339,39,23
2013,146667,39,84
2013,146719,39,13
2013,147341,39,2
2013,147369,39,422
2013,147679,39,16
2013,147828,39,50
2013,148131,39,0
2013,148496,39,7
2013,148584,39,0
2013,148627,39,0
2013,149329,39,5
2013,149505,39,8
2013,149514,39,46
2013,149781,39,59
2013,150066,39,19
2013,150145,39,32
2013,150534,39,4
2013,150677,39,24
2013,150756,39,3
2013,150774,39,2
2013,150941,39,39
2013,151786,39,11
2013,151801,39,116
2013,152080,39,52
2013,152336,39,2
2013,152363,39,1
2013,152381,39,2
2013,152530,39,23
2013,152600,39,3
2013,152992,39,0
2013,153250,39,6
2013,153302,39,17
2013,153320,39,22
2013,154101,39,9
2013,154235,39,3
2013,154712,39,37
2013,154855,39,12
2013,155070,39,56
2013,155335,39,9
2013,155496,39,42
2013,155520,39,16
2013,155812,39,1
2013,155900,39,17
2013,155937,39,4
2013,155973,39,5
2013,156213,39,28
2013,156286,39,3
2013,156295,39,1
2013,156356,39,2
2013,156365,39,30
2013,156417,39,22
2013,156541,39,10
2013,157100,39,9
2013,157216,39,5
2013,157359,39,3
2013,157748,39,54
2013,158477,39,0
2013,159568,39,4
2013,159948,39,0
2013,160065,39,2
2013,160904,39,1
2013,161518,39,8
2013,162210,39,9
2013,163462,39,9
2013,163532,39,44
2013,164492,39,0
2013,164562,39,1
2013,164614,39,13
2013,164924,39,33
2013,165644,39,1
2013,165936,39,18
2013,167394,39,0
2013,167677,39,12
2013,168740,39,14
2013,168786,39,12
2013,169363,39,10
2013,170000,39,31
2013,170037,39,45
2013,170091,39,26
2013,170806,39,6
2013,170842,39,0
2013,170967,39,12
2013,171881,39,26
2013,172033,39,3
2013,172264,39,4
2013,172334,39,19
2013,173045,39,4
2013,173160,39,40
2013,173328,39,11
2013,173452,39,31
2013,174206,39,36
2013,174437,39,57
2013,174491,39,114
2013,174525,39,15
2013,174747,39,11
2013,174792,39,3
2013,174817,39,6
2013,174844,39,1
2013,174862,39,159
2013,174899,39,0
2013,175005,39,8
2013,175421,39,21
2013,175430,39,23
2013,176053,39,1
2013,176336,39,6
2013,176479,39,20
2013,176664,39,8
2013,176789,39,28
2013,176910,39,57
2013,177339,39,5
2013,177542,39,5
2013,177940,39,1
2013,177968,39,0
2013,178208,39,26
2013,178244,39,11
2013,178369,39,2
2013,178679,39,86
2013,178697,39,0
2013,179159,39,12
2013,179256,39,35
2013,179326,39,46
2013,179955,39,0
2013,180106,39,3
2013,180984,39,20
2013,181002,39,15
2013,181093,39,121
2013,181330,39,2
2013,181376,39,17
2013,181543,39,5
2013,181604,39,1
2013,181738,39,7
2013,181853,39,2
2013,183239,39,4
2013,183804,39,478
2013,183910,39,3
2013,186186,39,16
2013,186283,39,3
2013,186584,39,18
2013,186618,39,3
2013,186900,39,5
2013,188182,39,0
2013,189264,39,4
2013,189273,39,3
2013,189857,39,118
2013,190752,39,23
2013,191676,39,17
2013,192040,39,0
2013,192165,39,19
2013,192624,39,8
2013,193052,39,8
2013,193061,39,0
2013,193070,39,3
2013,193247,39,18
2013,194161,39,66
2013,194189,39,1
2013,194569,39,27
2013,194657,39,17
2013,194666,39,62
2013,194675,39,0
2013,194693,39,1
2013,194718,39,7
2013,194736,39,5
2013,194763,39,40
2013,194958,39,2
2013,195164,39,0
2013,195438,39,25
2013,195809,39,9
2013,196431,39,3
2013,196440,39,2
2013,196583,39,2
2013,197018,39,194
2013,197601,39,16
2013,197610,39,4
2013,197647,39,4
2013,197674,39,19
2013,197692,39,9
2013,197735,39,82
2013,197744,39,5
2013,197984,39,10
2013,198747,39,75
2013,198835,39,2
2013,198862,39,0
2013,199032,39,4
2013,199157,39,0
2013,199306,39,5
2013,199315,39,41
2013,199458,39,15
2013,199582,39,0
2013,199759,39,6
2013,199971,39,16
2013,200217,39,5
2013,200484,39,58
2013,200873,39,9
2013,201371,39,5
2013,201654,39,57
2013,201858,39,67
2013,201964,39,56
2013,202514,39,1
2013,202763,39,5
2013,202903,39,15
2013,203775,39,37
2013,204194,39,14
2013,204200,39,0
2013,204264,39,1
2013,204468,39,0
2013,204617,39,5
2013,204635,39,0
2013,204909,39,1
2013,205124,39,15
2013,205957,39,181
2013,206002,39,2
2013,206154,39,5
2013,206437,39,3
2013,206817,39,0
2013,206835,39,21
2013,206862,39,15
2013,207157,39,1
2013,207324,39,13
2013,207403,39,30
2013,207582,39,64
2013,207689,39,3
2013,207856,39,26
2013,208488,39,1
2013,208725,39,21
2013,208822,39,25
2013,209287,39,178
2013,209409,39,6
2013,209825,39,3
2013,210304,39,15
2013,210331,39,19
2013,210739,39,8
2013,210775,39,0
2013,211024,39,114
2013,211431,39,1
2013,212106,39,1
2013,212133,39,34
2013,212452,39,1
2013,212601,39,1
2013,212656,39,43
2013,213011,39,1
2013,213321,39,4
2013,213400,39,243
2013,213987,39,0
2013,213996,39,24
2013,215798,39,10
2013,215947,39,3
2013,216311,39,17
2013,216357,39,0
2013,216542,39,70
2013,216597,39,2
2013,216694,39,5
2013,216807,39,2
2013,217040,39,0
2013,217402,39,4
2013,217606,39,46
2013,217633,39,1
2013,217688,39,8
2013,217749,39,76
2013,217776,39,0
2013,217925,39,129
2013,217934,39,2
2013,218089,39,16
2013,218399,39,4
2013,218414,39,2
2013,218441,39,53
2013,218539,39,6
2013,219383,39,4
2013,219505,39,11
2013,219578,39,1
2013,219709,39,11
2013,219718,39,0
2013,219790,39,13
2013,219976,39,6
2013,220206,39,9
2013,220215,39,45
2013,220312,39,0
2013,220473,39,196
2013,220516,39,9
2013,220613,39,141
2013,220701,39,7
2013,220941,39,10
2013,221014,39,20
2013,221661,39,25
2013,221731,39,2
2013,221856,39,11
2013,221892,39,22
2013,221971,39,2
2013,222178,39,13
2013,222877,39,6
2013,223117,39,4
2013,223232,39,2
2013,224004,39,11
2013,224226,39,99
2013,224244,39,22
2013,224323,39,32
2013,224527,39,8
2013,225247,39,11
2013,225399,39,2
2013,225548,39,24
2013,226231,39,11
2013,226383,39,12
2013,226471,39,10
2013,227845,39,5
2013,227863,39,5
2013,228149,39,8
2013,228325,39,127
2013,228468,39,0
2013,228486,39,3
2013,228875,39,0
2013,228981,39,3
2013,229160,39,0
2013,229780,39,6
2013,231554,39,0
2013,231651,39,42
2013,232043,39,2
2013,232557,39,63
2013,233426,39,0
2013,233541,39,0
2013,235769,39,10
2013,236133,39,69
2013,236577,39,32
2013,236896,39,8
2013,237136,39,31
2013,237358,39,0
2013,237640,39,6
2013,237969,39,2
2013,238078,39,1
2013,238616,39,45
